experiment,method,n_views,n_objects,sde_ref_mean,sde_ref_min,sde_ref_max,f1_ref
axis_v01_p5,ransac_svd_sde,26,687,0.03179117005062152,4.074839901454995e-05,0.4199615218540797,
axis_v01_p5,ransac_svd_sde,6,465,0.03298418638394662,7.252199416136745e-05,0.39208109109914824,
axis_v01_p5,svd,14,655,0.026546583864508966,0.00015508395470405052,0.37131035915040594,
axis_v01_p5,svd,26,687,0.02121246466381608,3.3565087173744875e-05,0.42259498122754213,
axis_v01_p5,svd,6,465,0.028636386772322858,7.252199416136745e-05,0.39208109109914824,
axis_v01_p5,svd_sde,14,655,0.026546583864508966,0.00015508395470405052,0.37131035915040594,
axis_v01_p5,svd_sde,26,687,0.02121246466381608,3.3565087173744875e-05,0.42259498122754213,
axis_v01_p5,svd_sde,6,465,0.028636386772322858,7.252199416136745e-05,0.39208109109914824,
axis_v02,ransac_svd,14,230,0.03831895224188561,0.0001150475127731682,0.4109882897898611,
axis_v02,ransac_svd,26,301,0.03340618502860317,0.0004696282676887733,0.36176891042437376,
axis_v02,ransac_svd,6,119,0.0361607137492391,0.0005259797459452312,0.3789798002002792,
axis_v02,ransac_svd_sde,14,230,0.03831895224188561,0.0001150475127731682,0.4109882897898611,
axis_v02,ransac_svd_sde,26,301,0.03340618502860317,0.0004696282676887733,0.36176891042437376,
axis_v02,ransac_svd_sde,6,119,0.0361607137492391,0.0005259797459452312,0.3789798002002792,
axis_v02,svd,14,230,0.03173340279411097,0.0001150475127731682,0.4038622499806445,
axis_v02,svd,26,301,0.027685906256347745,0.00016714173917392047,0.36176891042437376,
axis_v02,svd,6,119,0.03423854373914959,0.0001828534313639067,0.38637495417665557,
axis_v02,svd_sde,14,230,0.03173340279411097,0.0001150475127731682,0.4038622499806445,
axis_v02,svd_sde,26,301,0.027685906256347745,0.00016714173917392047,0.36176891042437376,
axis_v02,svd_sde,6,119,0.03423854373914959,0.0001828534313639067,0.38637495417665557,
axis_v02_1,ransac_svd,1,339,0.05499183836600564,0.0002581197861381767,0.461381524451439,
axis_v02_1,ransac_svd,14,738,0.05329658383144837,2.9883214774499033e-05,0.4607109934221795,
axis_v02_1,ransac_svd,26,701,0.049948442869491676,1.9060606728512057e-05,0.4792799687700709,
axis_v02_1,ransac_svd,6,663,0.04682919815063292,8.905252384123805e-06,0.35588727322760305,
axis_v02_1,ransac_svd_sde,1,339,0.05499183836600564,0.0002581197861381767,0.461381524451439,
axis_v02_1,ransac_svd_sde,14,738,0.05329658383144837,2.9883214774499033e-05,0.4607109934221795,
axis_v02_1,ransac_svd_sde,26,701,0.049948442869491676,1.9060606728512057e-05,0.4792799687700709,
axis_v02_1,ransac_svd_sde,6,663,0.04682919815063292,8.905252384123805e-06,0.35588727322760305,
axis_v02_1,svd,1,339,0.05499183836600564,0.0002581197861381767,0.461381524451439,
axis_v02_1,svd,14,738,0.025233778301460227,2.860456625914039e-05,0.4607109934221795,
axis_v02_1,svd,26,701,0.022544486202134544,5.9880487763941185e-06,0.4792799687700709,
axis_v02_1,svd,6,663,0.027603679229859426,6.624534109914567e-05,0.3404596168388232,
axis_v02_1,svd_sde,1,339,0.05499183836600564,0.0002581197861381767,0.461381524451439,
axis_v02_1,svd_sde,14,738,0.025233778301460227,2.860456625914039e-05,0.4607109934221795,
axis_v02_1,svd_sde,26,701,0.022544486202134544,5.9880487763941185e-06,0.4792799687700709,
axis_v02_1,svd_sde,6,663,0.027603679229859426,6.624534109914567e-05,0.3404596168388232,
axis_v02_1_cluster,ransac_svd,1,335,0.05480077191812993,0.0002581197861381767,0.461381524451439,
axis_v02_1_cluster,ransac_svd,14,724,0.051653890776518115,5.408752159831834e-05,0.4607109934221795,
axis_v02_1_cluster,ransac_svd,26,690,0.04842430276412598,4.3004917824036076e-05,0.4792799687700709,
axis_v02_1_cluster,ransac_svd,6,650,0.04551184875777517,0.00020070025713772826,0.35588727322760305,
axis_v02_1_cluster,ransac_svd_sde,1,335,0.05480077191812993,0.0002581197861381767,0.461381524451439,
axis_v02_1_cluster,ransac_svd_sde,14,724,0.051653890776518115,5.408752159831834e-05,0.4607109934221795,
axis_v02_1_cluster,ransac_svd_sde,26,690,0.04842430276412598,4.3004917824036076e-05,0.4792799687700709,
axis_v02_1_cluster,ransac_svd_sde,6,650,0.04551184875777517,0.00020070025713772826,0.35588727322760305,
axis_v02_1_cluster,svd,1,335,0.05480077191812993,0.0002581197861381767,0.461381524451439,
axis_v02_1_cluster,svd,14,724,0.023646130644027433,2.860456625914039e-05,0.4607109934221795,
axis_v02_1_cluster,svd,26,690,0.019619920250703603,4.959050755546921e-06,0.4792799687700709,
axis_v02_1_cluster,svd,6,650,0.02642945369069717,6.624534109914567e-05,0.3404596168388232,
axis_v02_1_cluster,svd_sde,1,335,0.05480077191812993,0.0002581197861381767,0.461381524451439,
axis_v02_1_cluster,svd_sde,14,724,0.023646130644027433,2.860456625914039e-05,0.4607109934221795,
axis_v02_1_cluster,svd_sde,26,690,0.019619920250703603,4.959050755546921e-06,0.4792799687700709,
axis_v02_1_cluster,svd_sde,6,650,0.02642945369069717,6.624534109914567e-05,0.3404596168388232,
axis_v02_1_hdbscan_ms2,ransac_svd,1,339,0.05499183836600564,0.0002581197861381767,0.461381524451439,
axis_v02_1_hdbscan_ms2,ransac_svd,14,738,0.0429298061447323,6.159110920191232e-06,0.4607109934221795,
axis_v02_1_hdbscan_ms2,ransac_svd,26,701,0.043623915809654634,5.018386998181811e-06,0.4792799687700709,
axis_v02_1_hdbscan_ms2,ransac_svd,6,663,0.03697255475675905,2.5917894495638454e-05,0.3404596168388232,
axis_v02_1_hdbscan_ms2,ransac_svd_sde,1,339,0.05499183836600564,0.0002581197861381767,0.461381524451439,
axis_v02_1_hdbscan_ms2,ransac_svd_sde,14,738,0.0429298061447323,6.159110920191232e-06,0.4607109934221795,
axis_v02_1_hdbscan_ms2,ransac_svd_sde,26,701,0.043623915809654634,5.018386998181811e-06,0.4792799687700709,
axis_v02_1_hdbscan_ms2,ransac_svd_sde,6,663,0.03697255475675905,2.5917894495638454e-05,0.3404596168388232,
axis_v02_1_hdbscan_ms2,svd,1,339,0.05499183836600564,0.0002581197861381767,0.461381524451439,
axis_v02_1_hdbscan_ms2,svd,14,738,0.028183011009710778,6.159110920191232e-06,0.4607109934221795,
axis_v02_1_hdbscan_ms2,svd,26,701,0.02466098423965756,5.018386998181811e-06,0.4792799687700709,
axis_v02_1_hdbscan_ms2,svd,6,663,0.02959581885500334,2.5917894495638454e-05,0.3404596168388232,
axis_v02_1_hdbscan_ms2,svd_sde,1,339,0.05499183836600564,0.0002581197861381767,0.461381524451439,
axis_v02_1_hdbscan_ms2,svd_sde,14,738,0.028183011009710778,6.159110920191232e-06,0.4607109934221795,
axis_v02_1_hdbscan_ms2,svd_sde,26,701,0.02466098423965756,5.018386998181811e-06,0.4792799687700709,
axis_v02_1_hdbscan_ms2,svd_sde,6,663,0.02959581885500334,2.5917894495638454e-05,0.3404596168388232,
axis_v02_1_hdbscan_ms3,ransac_svd,1,339,0.05499183836600564,0.0002581197861381767,0.461381524451439,
axis_v02_1_hdbscan_ms3,ransac_svd,14,738,0.041939649910269786,2.9883214774499033e-05,0.4607109934221795,
axis_v02_1_hdbscan_ms3,ransac_svd,26,701,0.040360429338204815,3.162900026263531e-05,0.4792799687700709,
axis_v02_1_hdbscan_ms3,ransac_svd,6,663,0.04145583966222588,8.905252384123805e-06,0.3586624379748685,
axis_v02_1_hdbscan_ms3,ransac_svd_sde,1,339,0.05499183836600564,0.0002581197861381767,0.461381524451439,
axis_v02_1_hdbscan_ms3,ransac_svd_sde,14,738,0.041939649910269786,2.9883214774499033e-05,0.4607109934221795,
axis_v02_1_hdbscan_ms3,ransac_svd_sde,26,701,0.040360429338204815,3.162900026263531e-05,0.4792799687700709,
axis_v02_1_hdbscan_ms3,ransac_svd_sde,6,663,0.04145583966222588,8.905252384123805e-06,0.3586624379748685,
axis_v02_1_hdbscan_ms3,svd,1,339,0.05499183836600564,0.0002581197861381767,0.461381524451439,
axis_v02_1_hdbscan_ms3,svd,14,738,0.031620903024720017,2.9883214774499033e-05,0.4607109934221795,
axis_v02_1_hdbscan_ms3,svd,26,701,0.026765399336456247,5.9880487763941185e-06,0.4792799687700709,
axis_v02_1_hdbscan_ms3,svd,6,663,0.030379705827969984,6.624534109914567e-05,0.3404596168388232,
axis_v02_1_hdbscan_ms3,svd_sde,1,339,0.05499183836600564,0.0002581197861381767,0.461381524451439,
axis_v02_1_hdbscan_ms3,svd_sde,14,738,0.031620903024720017,2.9883214774499033e-05,0.4607109934221795,
axis_v02_1_hdbscan_ms3,svd_sde,26,701,0.026765399336456247,5.9880487763941185e-06,0.4792799687700709,
axis_v02_1_hdbscan_ms3,svd_sde,6,663,0.030379705827969984,6.624534109914567e-05,0.3404596168388232,
axis_v02_1_hdbscan_ms5,ransac_svd,1,339,0.05499183836600564,0.0002581197861381767,0.461381524451439,
axis_v02_1_hdbscan_ms5,ransac_svd,14,738,0.04322634038992982,2.9883214774499033e-05,0.4607109934221795,
axis_v02_1_hdbscan_ms5,ransac_svd,26,701,0.03830711730804687,1.9060606728512057e-05,0.4792799687700709,
axis_v02_1_hdbscan_ms5,ransac_svd,6,663,0.045289358576923136,8.905252384123805e-06,0.35588727322760305,
axis_v02_1_hdbscan_ms5,ransac_svd_sde,1,339,0.05499183836600564,0.0002581197861381767,0.461381524451439,
axis_v02_1_hdbscan_ms5,ransac_svd_sde,14,738,0.04322634038992982,2.9883214774499033e-05,0.4607109934221795,
axis_v02_1_hdbscan_ms5,ransac_svd_sde,26,701,0.03830711730804687,1.9060606728512057e-05,0.4792799687700709,
axis_v02_1_hdbscan_ms5,ransac_svd_sde,6,663,0.045289358576923136,8.905252384123805e-06,0.35588727322760305,
axis_v02_1_hdbscan_ms5,svd,1,339,0.05499183836600564,0.0002581197861381767,0.461381524451439,
axis_v02_1_hdbscan_ms5,svd,14,738,0.03144501057656765,2.860456625914039e-05,0.4607109934221795,
axis_v02_1_hdbscan_ms5,svd,26,701,0.0294115145640714,5.9880487763941185e-06,0.4792799687700709,
axis_v02_1_hdbscan_ms5,svd,6,663,0.029034315917076794,6.624534109914567e-05,0.3404596168388232,
axis_v02_1_hdbscan_ms5,svd_sde,1,339,0.05499183836600564,0.0002581197861381767,0.461381524451439,
axis_v02_1_hdbscan_ms5,svd_sde,14,738,0.03144501057656765,2.860456625914039e-05,0.4607109934221795,
axis_v02_1_hdbscan_ms5,svd_sde,26,701,0.0294115145640714,5.9880487763941185e-06,0.4792799687700709,
axis_v02_1_hdbscan_ms5,svd_sde,6,663,0.029034315917076794,6.624534109914567e-05,0.3404596168388232,
axis_v02_1_p3,ransac_svd,1,386,0.052292268349299245,0.0003711199289604374,0.46137897301074027,
axis_v02_1_p3,ransac_svd,14,770,0.05257771640822013,1.3182538821688068e-05,0.46071102833936334,
axis_v02_1_p3,ransac_svd,26,738,0.049362842707514905,2.105829164315546e-05,0.5062082059094299,
axis_v02_1_p3,ransac_svd,6,693,0.04740391417208841,9.805012899662405e-05,0.3603070009743834,
axis_v02_1_p3,ransac_svd_sde,1,386,0.052292268349299245,0.0003711199289604374,0.46137897301074027,
axis_v02_1_p3,ransac_svd_sde,14,770,0.05257771640822013,1.3182538821688068e-05,0.46071102833936334,
axis_v02_1_p3,ransac_svd_sde,26,738,0.049362842707514905,2.105829164315546e-05,0.5062082059094299,
axis_v02_1_p3,ransac_svd_sde,6,693,0.04740391417208841,9.805012899662405e-05,0.3603070009743834,
axis_v02_1_p3,svd,1,386,0.052292268349299245,0.0003711199289604374,0.46137897301074027,
axis_v02_1_p3,svd,14,770,0.022891605063946267,1.3182538821688068e-05,0.46071102833936334,
axis_v02_1_p3,svd,26,738,0.019690256991668223,8.424829436640448e-07,0.4406098813342418,
axis_v02_1_p3,svd,6,693,0.02659806137755042,4.508633375836763e-05,0.3404584785404168,
axis_v02_1_p3,svd_sde,1,386,0.052292268349299245,0.0003711199289604374,0.46137897301074027,
axis_v02_1_p3,svd_sde,14,770,0.022891605063946267,1.3182538821688068e-05,0.46071102833936334,
axis_v02_1_p3,svd_sde,26,738,0.019690256991668223,8.424829436640448e-07,0.4406098813342418,
axis_v02_1_p3,svd_sde,6,693,0.02659806137755042,4.508633375836763e-05,0.3404584785404168,
axis_v02_1_p5,ransac_svd,1,423,0.05127824584083296,2.1737895032095485e-05,0.4613785367018928,
axis_v02_1_p5,ransac_svd,14,782,0.05110987213568234,4.6243775485132724e-05,0.4607111620164629,
axis_v02_1_p5,ransac_svd,26,759,0.04951527975001398,4.5261991951788295e-06,0.5358611232769994,
axis_v02_1_p5,ransac_svd,6,714,0.046410434385099356,4.2779626816175365e-05,0.40049834060710565,
axis_v02_1_p5,ransac_svd_sde,1,423,0.05127824584083296,2.1737895032095485e-05,0.4613785367018928,
axis_v02_1_p5,ransac_svd_sde,14,782,0.05110987213568234,4.6243775485132724e-05,0.4607111620164629,
axis_v02_1_p5,ransac_svd_sde,26,759,0.04951527975001398,4.5261991951788295e-06,0.5358611232769994,
axis_v02_1_p5,ransac_svd_sde,6,714,0.046410434385099356,4.2779626816175365e-05,0.40049834060710565,
axis_v02_1_p5,svd,1,423,0.05127824584083296,2.1737895032095485e-05,0.4613785367018928,
axis_v02_1_p5,svd,14,782,0.021410508186049258,3.627665430673641e-05,0.4607111620164629,
axis_v02_1_p5,svd,26,759,0.017901990669505517,8.572811854682009e-07,0.44060860258784806,
axis_v02_1_p5,svd,6,714,0.02488483801415371,4.2779626816175365e-05,0.33312876872635605,
axis_v02_1_p5,svd_sde,1,423,0.05127824584083296,2.1737895032095485e-05,0.4613785367018928,
axis_v02_1_p5,svd_sde,14,782,0.021410508186049258,3.627665430673641e-05,0.4607111620164629,
axis_v02_1_p5,svd_sde,26,759,0.017901990669505517,8.572811854682009e-07,0.44060860258784806,
axis_v02_1_p5,svd_sde,6,714,0.02488483801415371,4.2779626816175365e-05,0.33312876872635605,
axis_v02_cluster,ransac_svd,14,231,0.03832557798129314,0.0001150475127731682,0.4109882897898611,
axis_v02_cluster,ransac_svd,26,301,0.033393884926796326,0.0004696282676887733,0.36176891042437376,
axis_v02_cluster,ransac_svd,6,119,0.03637007341662865,0.0005259797459452312,0.3789798002002792,
axis_v02_cluster,ransac_svd_sde,14,231,0.03832557798129314,0.0001150475127731682,0.4109882897898611,
axis_v02_cluster,ransac_svd_sde,26,301,0.033393884926796326,0.0004696282676887733,0.36176891042437376,
axis_v02_cluster,ransac_svd_sde,6,119,0.03637007341662865,0.0005259797459452312,0.3789798002002792,
axis_v02_cluster,svd,14,231,0.03213180821283553,0.0001150475127731682,0.4038622499806445,
axis_v02_cluster,svd,26,301,0.02773346718473362,0.00016714173917392047,0.36176891042437376,
axis_v02_cluster,svd,6,119,0.03423344260338783,0.0001828534313639067,0.38637495417665557,
axis_v02_cluster,svd_sde,14,231,0.03213180821283553,0.0001150475127731682,0.4038622499806445,
axis_v02_cluster,svd_sde,26,301,0.02773346718473362,0.00016714173917392047,0.36176891042437376,
axis_v02_cluster,svd_sde,6,119,0.03423344260338783,0.0001828534313639067,0.38637495417665557,
axis_v02_hdbscan_ms2,ransac_svd,14,230,0.03604779180571636,0.0001150475127731682,0.3879080233645044,
axis_v02_hdbscan_ms2,ransac_svd,26,301,0.031599525173347486,0.00016568518094661904,0.36176891042437376,
axis_v02_hdbscan_ms2,ransac_svd,6,119,0.03569521041892967,0.000183820009363764,0.3789798002002792,
axis_v02_hdbscan_ms2,ransac_svd_sde,14,230,0.03604779180571636,0.0001150475127731682,0.3879080233645044,
axis_v02_hdbscan_ms2,ransac_svd_sde,26,301,0.031599525173347486,0.00016568518094661904,0.36176891042437376,
axis_v02_hdbscan_ms2,ransac_svd_sde,6,119,0.03569521041892967,0.000183820009363764,0.3789798002002792,
axis_v02_hdbscan_ms2,svd,14,230,0.03175848178198153,0.0001150475127731682,0.3879080233645044,
axis_v02_hdbscan_ms2,svd,26,301,0.0280989313480939,0.00016568518094661904,0.36176891042437376,
axis_v02_hdbscan_ms2,svd,6,119,0.034262901399164054,0.0001828534313639067,0.38637495417665557,
axis_v02_hdbscan_ms2,svd_sde,14,230,0.03175848178198153,0.0001150475127731682,0.3879080233645044,
axis_v02_hdbscan_ms2,svd_sde,26,301,0.0280989313480939,0.00016568518094661904,0.36176891042437376,
axis_v02_hdbscan_ms2,svd_sde,6,119,0.034262901399164054,0.0001828534313639067,0.38637495417665557,
axis_v02_hdbscan_ms3,ransac_svd,14,230,0.03731047510927185,0.0001150475127731682,0.4109882897898611,
axis_v02_hdbscan_ms3,ransac_svd,26,301,0.03258471354802677,0.0004696282676887733,0.36176891042437376,
axis_v02_hdbscan_ms3,ransac_svd,6,119,0.0361607137492391,0.0005259797459452312,0.3789798002002792,
axis_v02_hdbscan_ms3,ransac_svd_sde,14,230,0.03731047510927185,0.0001150475127731682,0.4109882897898611,
axis_v02_hdbscan_ms3,ransac_svd_sde,26,301,0.03258471354802677,0.0004696282676887733,0.36176891042437376,
axis_v02_hdbscan_ms3,ransac_svd_sde,6,119,0.0361607137492391,0.0005259797459452312,0.3789798002002792,
axis_v02_hdbscan_ms3,svd,14,230,0.03272828867481857,0.0001150475127731682,0.4038622499806445,
axis_v02_hdbscan_ms3,svd,26,301,0.028328547640763594,0.00016714173917392047,0.36176891042437376,
axis_v02_hdbscan_ms3,svd,6,119,0.03423854373914959,0.0001828534313639067,0.38637495417665557,
axis_v02_hdbscan_ms3,svd_sde,14,230,0.03272828867481857,0.0001150475127731682,0.4038622499806445,
axis_v02_hdbscan_ms3,svd_sde,26,301,0.028328547640763594,0.00016714173917392047,0.36176891042437376,
axis_v02_hdbscan_ms3,svd_sde,6,119,0.03423854373914959,0.0001828534313639067,0.38637495417665557,
axis_v02_hdbscan_ms5,ransac_svd,14,230,0.03796990445926977,0.0001150475127731682,0.4109882897898611,
axis_v02_hdbscan_ms5,ransac_svd,26,301,0.03307894089566964,0.0004696282676887733,0.36176891042437376,
axis_v02_hdbscan_ms5,ransac_svd,6,119,0.0361607137492391,0.0005259797459452312,0.3789798002002792,
axis_v02_hdbscan_ms5,ransac_svd_sde,14,230,0.03796990445926977,0.0001150475127731682,0.4109882897898611,
axis_v02_hdbscan_ms5,ransac_svd_sde,26,301,0.03307894089566964,0.0004696282676887733,0.36176891042437376,
axis_v02_hdbscan_ms5,ransac_svd_sde,6,119,0.0361607137492391,0.0005259797459452312,0.3789798002002792,
axis_v02_hdbscan_ms5,svd,14,230,0.032222436509357015,0.0001150475127731682,0.4038622499806445,
axis_v02_hdbscan_ms5,svd,26,301,0.02765659356070147,0.00016714173917392047,0.36176891042437376,
axis_v02_hdbscan_ms5,svd,6,119,0.03423854373914959,0.0001828534313639067,0.38637495417665557,
axis_v02_hdbscan_ms5,svd_sde,14,230,0.032222436509357015,0.0001150475127731682,0.4038622499806445,
axis_v02_hdbscan_ms5,svd_sde,26,301,0.02765659356070147,0.00016714173917392047,0.36176891042437376,
axis_v02_hdbscan_ms5,svd_sde,6,119,0.03423854373914959,0.0001828534313639067,0.38637495417665557,
axis_v02_p3,ransac_svd,14,315,0.03836917204116849,0.00010595444819796372,0.4126403093698224,
axis_v02_p3,ransac_svd,26,375,0.03242467758429968,0.0003802115629221309,0.5082566807060929,
axis_v02_p3,ransac_svd,6,159,0.036505778436125395,0.0005286749793965697,0.37589552455773184,
axis_v02_p3,ransac_svd_sde,14,315,0.03836917204116849,0.00010595444819796372,0.4126403093698224,
axis_v02_p3,ransac_svd_sde,26,375,0.03242467758429968,0.0003802115629221309,0.5082566807060929,
axis_v02_p3,ransac_svd_sde,6,159,0.036505778436125395,0.0005286749793965697,0.37589552455773184,
axis_v02_p3,svd,14,315,0.032262454180447556,0.00010595444819796372,0.4121024114348595,
axis_v02_p3,svd,26,375,0.02737281702238143,5.2289920876478506e-05,0.5082566807060929,
axis_v02_p3,svd,6,159,0.03369504343334965,0.00016491148925385993,0.38142580662704434,
axis_v02_p3,svd_sde,14,315,0.032262454180447556,0.00010595444819796372,0.4121024114348595,
axis_v02_p3,svd_sde,26,375,0.02737281702238143,5.2289920876478506e-05,0.5082566807060929,
axis_v02_p3,svd_sde,6,159,0.03369504343334965,0.00016491148925385993,0.38142580662704434,
axis_v02_p5,ransac_svd,14,389,0.03712654643286632,4.373176538992994e-05,0.42260649042126053,
axis_v02_p5,ransac_svd,26,441,0.03349941328833203,3.006732534666546e-05,0.5077267283683901,
axis_v02_p5,ransac_svd,6,202,0.03485948079721624,0.0006112164593831523,0.37585773018491003,
axis_v02_p5,ransac_svd_sde,14,389,0.03712654643286632,4.373176538992994e-05,0.42260649042126053,
axis_v02_p5,ransac_svd_sde,26,441,0.03349941328833203,3.006732534666546e-05,0.5077267283683901,
axis_v02_p5,ransac_svd_sde,6,202,0.03485948079721624,0.0006112164593831523,0.37585773018491003,
axis_v02_p5,svd,14,389,0.031012287759879065,9.670793445062396e-05,0.4025778062545455,
axis_v02_p5,svd,26,441,0.026814166766947842,3.006732534666546e-05,0.5077267283683901,
axis_v02_p5,svd,6,202,0.03173547025133163,0.00014994449309026987,0.37776304749056305,
axis_v02_p5,svd_sde,14,389,0.031012287759879065,9.670793445062396e-05,0.4025778062545455,
axis_v02_p5,svd_sde,26,441,0.026814166766947842,3.006732534666546e-05,0.5077267283683901,
axis_v02_p5,svd_sde,6,202,0.03173547025133163,0.00014994449309026987,0.37776304749056305,
axis_v03,ransac_svd,14,575,0.042046081267085145,9.93796897293663e-05,0.46511174188894494,
axis_v03,ransac_svd,26,602,0.03908428421207003,0.000533190835108948,0.3269540986912128,
axis_v03,ransac_svd,6,391,0.03418431718872362,0.000281987560629264,0.35228239808260514,
axis_v03,ransac_svd_sde,14,575,0.042046081267085145,9.93796897293663e-05,0.46511174188894494,
axis_v03,ransac_svd_sde,26,602,0.03908428421207003,0.000533190835108948,0.3269540986912128,
axis_v03,ransac_svd_sde,6,391,0.03418431718872362,0.000281987560629264,0.35228239808260514,
axis_v03,svd,14,575,0.02697325815848126,9.93796897293663e-05,0.32325719350258103,
axis_v03,svd,26,602,0.02068199501037606,0.0001739002392044859,0.3269540986912128,
axis_v03,svd,6,391,0.027174701270949283,7.276859789487646e-05,0.35228239808260514,
axis_v03,svd_sde,14,575,0.02697325815848126,9.93796897293663e-05,0.32325719350258103,
axis_v03,svd_sde,26,602,0.02068199501037606,0.0001739002392044859,0.3269540986912128,
axis_v03,svd_sde,6,391,0.027174701270949283,7.276859789487646e-05,0.35228239808260514,
axis_v03_1,ransac_svd,14,606,0.040800382698545676,0.00012729759173763227,0.5957387828467349,
axis_v03_1,ransac_svd,26,625,0.03834644408330808,0.0002455239313651085,0.2904585009673499,
axis_v03_1,ransac_svd,6,397,0.033600280858073886,0.00024187437496209566,0.3745059550135613,
axis_v03_1,ransac_svd_sde,14,606,0.040800382698545676,0.00012729759173763227,0.5957387828467349,
axis_v03_1,ransac_svd_sde,26,625,0.03834644408330808,0.0002455239313651085,0.2904585009673499,
axis_v03_1,ransac_svd_sde,6,397,0.033600280858073886,0.00024187437496209566,0.3745059550135613,
axis_v03_1,svd,14,606,0.027430363577509408,0.00011654664896238916,0.5957387828467349,
axis_v03_1,svd,26,625,0.02005179228792403,4.7126328974553364e-05,0.2772619077265217,
axis_v03_1,svd,6,397,0.026921853768265943,0.00011664807572399268,0.3745059550135613,
axis_v03_1,svd_sde,14,606,0.027430363577509408,0.00011654664896238916,0.5957387828467349,
axis_v03_1,svd_sde,26,625,0.02005179228792403,4.7126328974553364e-05,0.2772619077265217,
axis_v03_1,svd_sde,6,397,0.026921853768265943,0.00011664807572399268,0.3745059550135613,
axis_v03_1_cluster,ransac_svd,14,606,0.041465917214851974,0.00012729759173763227,0.5957387828467349,
axis_v03_1_cluster,ransac_svd,26,625,0.038921727807770895,0.0002455239313651085,0.2904585009673499,
axis_v03_1_cluster,ransac_svd,6,397,0.03362619632640331,0.00024187437496209566,0.3745059550135613,
axis_v03_1_cluster,ransac_svd_sde,14,606,0.041465917214851974,0.00012729759173763227,0.5957387828467349,
axis_v03_1_cluster,ransac_svd_sde,26,625,0.038921727807770895,0.0002455239313651085,0.2904585009673499,
axis_v03_1_cluster,ransac_svd_sde,6,397,0.03362619632640331,0.00024187437496209566,0.3745059550135613,
axis_v03_1_cluster,svd,14,606,0.0274078377960337,0.00011654664896238916,0.5957387828467349,
axis_v03_1_cluster,svd,26,625,0.019996589968663245,2.7126354307243752e-05,0.2772619077265217,
axis_v03_1_cluster,svd,6,397,0.026920097180851102,0.00011664807572399268,0.3745059550135613,
axis_v03_1_cluster,svd_sde,14,606,0.0274078377960337,0.00011654664896238916,0.5957387828467349,
axis_v03_1_cluster,svd_sde,26,625,0.019996589968663245,2.7126354307243752e-05,0.2772619077265217,
axis_v03_1_cluster,svd_sde,6,397,0.026920097180851102,0.00011664807572399268,0.3745059550135613,
axis_v03_1_hdbscan_ms2,ransac_svd,14,606,0.036576068688267065,0.00012729759173763227,0.5957387828467349,
axis_v03_1_hdbscan_ms2,ransac_svd,26,625,0.032310946645052296,0.00023522836155806772,0.2904585009673499,
axis_v03_1_hdbscan_ms2,ransac_svd,6,397,0.03223746146022118,0.00024187437496209566,0.3745059550135613,
axis_v03_1_hdbscan_ms2,ransac_svd_sde,14,606,0.036576068688267065,0.00012729759173763227,0.5957387828467349,
axis_v03_1_hdbscan_ms2,ransac_svd_sde,26,625,0.032310946645052296,0.00023522836155806772,0.2904585009673499,
axis_v03_1_hdbscan_ms2,ransac_svd_sde,6,397,0.03223746146022118,0.00024187437496209566,0.3745059550135613,
axis_v03_1_hdbscan_ms2,svd,14,606,0.03303073885740813,0.00011654664896238916,0.5957387828467349,
axis_v03_1_hdbscan_ms2,svd,26,625,0.02462919786880685,0.0001699954234291267,0.2772619077265217,
axis_v03_1_hdbscan_ms2,svd,6,397,0.02821635122336331,0.00011664807572399268,0.3745059550135613,
axis_v03_1_hdbscan_ms2,svd_sde,14,606,0.03303073885740813,0.00011654664896238916,0.5957387828467349,
axis_v03_1_hdbscan_ms2,svd_sde,26,625,0.02462919786880685,0.0001699954234291267,0.2772619077265217,
axis_v03_1_hdbscan_ms2,svd_sde,6,397,0.02821635122336331,0.00011664807572399268,0.3745059550135613,
axis_v03_1_hdbscan_ms3,ransac_svd,14,606,0.03764247276934556,0.00012729759173763227,0.5957387828467349,
axis_v03_1_hdbscan_ms3,ransac_svd,26,625,0.03257981685471302,0.0002455239313651085,0.2904585009673499,
axis_v03_1_hdbscan_ms3,ransac_svd,6,397,0.033500185981379556,0.00024187437496209566,0.3745059550135613,
axis_v03_1_hdbscan_ms3,ransac_svd_sde,14,606,0.03764247276934556,0.00012729759173763227,0.5957387828467349,
axis_v03_1_hdbscan_ms3,ransac_svd_sde,26,625,0.03257981685471302,0.0002455239313651085,0.2904585009673499,
axis_v03_1_hdbscan_ms3,ransac_svd_sde,6,397,0.033500185981379556,0.00024187437496209566,0.3745059550135613,
axis_v03_1_hdbscan_ms3,svd,14,606,0.030040145876142066,0.00011654664896238916,0.5957387828467349,
axis_v03_1_hdbscan_ms3,svd,26,625,0.02536140509967443,0.00022620162322612553,0.2772619077265217,
axis_v03_1_hdbscan_ms3,svd,6,397,0.02712470450813986,0.00011664807572399268,0.3745059550135613,
axis_v03_1_hdbscan_ms3,svd_sde,14,606,0.030040145876142066,0.00011654664896238916,0.5957387828467349,
axis_v03_1_hdbscan_ms3,svd_sde,26,625,0.02536140509967443,0.00022620162322612553,0.2772619077265217,
axis_v03_1_hdbscan_ms3,svd_sde,6,397,0.02712470450813986,0.00011664807572399268,0.3745059550135613,
axis_v03_1_hdbscan_ms5,ransac_svd,14,606,0.039215582074054935,0.00012729759173763227,0.5957387828467349,
