label,object_id,angular_error_deg,sde,dist_origin_centroid_norm,sphericity
direct,b865f12d17532a3fdb24fbbf172c2159,27.0257,0.263864,0.23819118654712462,0.8218587517476862
direct,b93e07e84bdfd620f4000b62f164055f,3.7088,0.147154,0.031146954007321825,0.6715742999853831
direct,b94b76056a072784685e443e0ea51d93,3.292,0.231012,0.024500503539422513,0.7863525529761731
direct,b997659a319cae6369923f7b2ea9aba,4.3712,0.425914,0.04984507780390096,0.7345485544517028
direct,b9a6e086fa26907897eb0d3a9685d3ed,3.359,0.038542,0.09273417428117481,0.6474730063808719
direct,ba5e1671d26af2763c6c38b12db4d8f3,12.4677,0.162458,0.40923473562971474,0.7953281090326968
direct,ba86184fb4bd46a23321831d2245cf06,6.7271,0.521018,0.051916513545870284,0.7461546207334286
direct,bacb5f46add42da9a53649a80e5aff8c,4.6802,0.487616,0.010757698179449202,0.6059172376256711
direct,bafb5f206f100bffabd7f138f3335c2b,6.2314,0.171833,0.1289735874808156,0.7836559469820158
direct,bb551a5c33e3743297a999e2367a4a2d,2.7699,0.506153,0.08674915251866122,0.7495339395976852
direct,bb609567ff4d46a0a44768a940557d1c,3.2076,0.330713,0.5210010574711528,0.7976505659440103
direct,bba9c90254fb970b8dfaa3491bc0f718,85.2921,0.111738,0.07449232493236396,0.725800980761683
direct,bd06d7b322a2c65147367565b9fdaec5,3.9084,0.138015,0.12576455208691784,0.7958922137014334
direct,bd586b69c27f05c8fcb3c6c0ffedec6,4.6771,0.87577,0.05708595590257858,0.4050531452541988
direct,be935d47bfa0fd025eb64c1003065596,3.2463,0.424993,0.4997877002841033,0.7969592262715088
direct,bedc697875ba693676c18e71fd49c4dc,3.8364,0.187018,0.21078947683884583,0.7321351110001431
direct,bf57fe6a331137c2abaf316e4a957cb1,3.669,0.252806,0.4023875259547797,0.6350178516731125
direct,bf8e5bbe0e0938d98afd316e82119b42,11.2533,0.589513,0.012351580937885366,0.7685716009796545
direct,bfc242ae3d98762ece876412f61273f0,9.2176,0.177969,0.291609466906471,0.8019938974233684
direct,c01ecf4426f58beec3c7482d23c2379,3.9022,0.253525,0.583148691997204,0.7760679223557203
direct,c02b905c5d602a7ebfc2343650cf257,2.2093,0.088065,0.050921311690999796,0.8194374524445623
direct,c03e7f08edefc17a5b28ac1273e4dac5,16.6289,0.743805,0.09188864559114446,0.7274730156248549
direct,c08dacfd5dd248374e9bcf25298f80d,3.2273,0.466152,0.4605959808372279,0.8116300290484105
direct,c09fe6e32490f4511b17743c18fb63dc,3.4337,0.368624,0.2181591062293443,0.7710432746836683
direct,c150b150e25f4bd438f13d421c59f8e3,2.7406,0.185933,0.2857319605011284,0.6946922459020278
direct,c1b8d982d97e337f19fb4103277a6b93,3.7315,0.868075,0.09996581367454774,0.7380528634986939
direct,c1fd0e8de18620ba27e7754e513f7fef,3.3284,0.644027,0.024732953760336157,0.7160019716487184
direct,c2441f4ed9ee23984d44f5db04bf14b8,3.5655,0.148191,0.18070817080113163,0.697747787049033
direct,c2799e2c3f5845f22d42c1e28ea24b6e,2.9813,0.16437,0.1788219696108902,0.7229804619892432
direct,c28ec663f25bc97de8bdcdb326f0e57b,5.004,0.054472,0.08561490079284796,0.4796441219351295
direct,c2c0a205bb318031ed98cca8f0ccd5f7,15.6053,0.755238,0.04733013797108453,0.7439201047366758
direct,c327cc501312d1bab9492d4f3d8bee7c,7.3747,0.25086,0.05860529495458724,0.8041645117040738
direct,c3a90bcecce7f4817b6fd5468f603b31,3.5964,0.220282,0.48528887115810876,0.5422676495551441
direct,c3f92e6a78ad156863b2acb037dfbcde,3.591,0.58354,0.027286649840296974,0.7029883574819603
direct,c48e3ab1cc01521cdfaef96860d73193,3.4328,0.100066,0.07380413941540527,0.5774093118545581
direct,c4cb5bcb1a9399ae504721639e19f609,3.845,0.354932,0.26669565136313855,0.8349070328167801
direct,c4db384855e345009f8c3d2002c77ddb,2.8263,0.33375,0.29021988299492063,0.6573771615636917
direct,c50e814a2e40e78ce8784f880dac0f61,3.7378,0.1801,0.14239920992920935,0.7248538423665545
direct,c52531bfe9fcb17a87586c1eb104adc8,3.0616,0.160452,0.4123665088128948,0.8199211521047026
direct,c55a7e2cb3ab9aea8ca4aeb5e3b33af7,3.3622,0.385272,0.2389976785354215,0.7252255805437221
direct,c5de940102fa0cdb50da8b99982a3057,16.8232,0.137782,0.28218122718236094,0.7177214466366095
direct,c625f1771e40e374e1c27dfba919adc5,5.4386,0.253262,0.05793288860847286,0.621220515440239
direct,c766463a3623d0ab8a0181490cb73cbc,21.076,0.208486,0.14803224997440972,0.7293169960897353
direct,c79fc66b27a900ac842d08202a7fd76,14.4141,0.463871,0.06382251931660743,0.680291974128688
direct,c7c0c46ba87f11ca4c62bee40dcdc539,3.4327,0.379312,0.2481834112803324,0.8065492515471706
direct,c955fbf41e870dfaf0591fbec6fb99b,5.8832,0.731144,0.030680477502363565,0.5298131352290487
direct,c956fdc19b02782bb7a867e9b35a1295,4.6831,0.074129,0.1758413842856182,0.7226861421984424
direct,c9576be714b6cf2d219113a79b8c092d,2.9662,0.119859,0.6034415214427884,0.7146397014117353
direct,c9c6445740eaaa74a495c196d4f0cebb,3.3738,0.164129,0.2645766348737706,0.730049753383411
direct,c9d1159874c934f16f1b09a7281511b8,3.9038,0.068437,0.026273726580693373,0.647865818182897
direct,cadd6125bf30f513e10a48f2bbb9bef4,4.2841,0.622517,0.11329625743671362,0.755097353313938
direct,cb4234b5106ee84dfba786d6c256035b,17.1452,0.295827,0.5518777882790264,0.7090856619833007
direct,cbe802da10dcae19f155d75bbf62b80,76.051,0.248992,0.10085579348900439,0.7320196014159798
direct,cc98d2d5157aab693321831d2245cf06,3.6219,0.67369,0.08562973723766297,0.6910941100785319
direct,cece5afa11b5ea16d2096b2fa6f98cc7,3.3419,0.372028,0.26453293923385923,0.7257054716262822
direct,d06cf2129d36dec7a4f92840428bbcfc,3.2435,0.706662,0.05658915886155343,0.6431201090615971
direct,d0c3bf270f9e04eb362845c6edb57fc,86.6171,0.397653,0.06656170664028535,0.7573517481981301
direct,d0cc83d6fded7f1cc98c13d6112727de,3.2961,0.077546,0.20507074488491245,0.6692136723496898
direct,d1caf5fd22c6c5083892cfdb72a66fb4,3.6862,0.633871,0.16229724761024777,0.7427380866274034
direct,d1f70630a6dd39ab5c3e3ca6678c6811,3.4051,0.208849,0.11427872173134607,0.6867786222732251
direct,d2553e5fc4f1527cfeae521e94848af6,87.0966,0.550352,0.519160647712031,0.8038194007169478
direct,d26eb320ce4753d03ae1361afc45ac52,3.7195,0.105971,0.08532455906744889,0.6789303899273934
direct,d27d7e667c5ccd70cb2a965e75be701c,27.5106,0.728473,0.08620377928691265,0.6974145029700709
direct,d2a511578a387365ede9471c962dd6ba,85.8141,0.339272,0.11879545521363875,0.8381149657135323
direct,d2faf50d6d88dd0690baeef8ba5b93e5,4.6254,0.113379,0.07156233187021155,0.6123128936154608
direct,d3759f1bd6dc9652f51f77a6d7299806,3.3359,0.457757,0.39851961218367676,0.6991720744115018
direct,d3bd250ca3cb8e29976855a35549333,6.09,0.39267,0.21080878775825165,0.7568959188532134
direct,d4c492d7076b1e6160eeb9e113ae7397,3.6407,0.222796,0.041709434380249134,0.512178435740398
direct,d599d283cc1d2615a7547743355554a7,3.2552,0.191237,0.4701476863814104,0.7264094902460837
direct,d5ec4fb3e3a5ff31dd84b16d3edceb0b,2.8735,0.554554,0.3383759799005244,0.8036570759616707
direct,d63a5fa4070c41c87b0af550cd1619e2,3.4161,0.162041,0.21960466149261726,0.8330617685647247
direct,d6b3d8434fc41179db4c5469c0c1ba80,3.2529,0.336915,0.44820010921320774,0.7931406991553693
direct,d7de36db04c61722a52821bf1aa3b19a,74.516,0.319662,0.164381858531292,0.7956861463742148
direct,d7ed512f7a7daf63772afc88105fa679,12.4999,0.191701,0.23685381748967999,0.580127945077963
direct,d8d89fb14672b3893321831d2245cf06,4.6558,0.511138,0.09458422986978889,0.7155062476053151
direct,d9543e5f16e6574a8e9a0e51a554788d,3.5009,0.263767,0.19896592132464527,0.7746690413719799
direct,d9d1d7161c59786fb58d6ede2c134ee0,7.1255,0.128598,0.1612507292481777,0.7261663534654268
direct,da92767c2e0fe6bad5067eac75a07f7,3.6635,0.933234,0.0370059401118221,0.6654795733425365
direct,da9317e5776ed22b732bda87f2718525,3.3867,0.422007,0.18609372336478452,0.6894159900420126
direct,dacf794f991fc0173e9b7c3ab7636200,87.5691,0.161605,0.022465173850353414,0.8034325233276477
direct,dacfcd3de6bb08e4d2b12aa6a0f050b3,89.5376,0.202552,0.11668293837857999,0.7362190309643366
direct,dafcdefea7e1445edce1af5c27e3da18,5.6864,0.458842,0.016290618632822985,0.8367339499199757
direct,db4c8bf323465e4c537d393009a79347,3.7084,0.11089,0.06022297758915981,0.6025599831307996
direct,db90e043486f216ead1d87becf13ddd9,3.6874,0.846589,0.0845240555697365,0.7109930282757807
direct,dbb5cc73da4780feed98cca8f0ccd5f7,5.8143,0.747204,0.064353788209212,0.7167510574750879
direct,dc4857179ccd30ad5067eac75a07f7,6.4152,0.521511,0.04902058381490921,0.644984705293741
direct,dca4c8bdab8bdfe739e1d6694e046e01,3.211,0.392503,0.2917185568423261,0.7889050381777402
direct,dcb9a62d5ef76f389da15808191f1405,3.6502,0.225759,0.07597664186999972,0.6573381476689656
direct,dd4cb99f1f210b196e25f3efedf6785f,5.0234,0.192419,0.23247508372898434,0.8032617231389476
direct,dd932656e7f1d74452470de2774d6099,3.633,0.173485,0.1883370855782283,0.6967192957662849
direct,de30133b2550826647d37c7945792fff,3.5744,0.064467,0.4377928148570445,0.6592164874066957
direct,de519752147a225032387cdb9b2a84d5,3.3381,0.167567,0.09105241125915314,0.6112055747111473
direct,de65da5cdc92b4aebc0909d98a1ff2b4,4.5311,0.126466,0.1408044765371124,0.6439435565714666
direct,de68b68a234de1a0ea2f8efb8b3faa3,3.4053,0.400604,0.11031466158927727,0.7653914367276344
direct,df67f38c55e4dd0b3321831d2245cf06,3.8493,0.418065,0.041537391671673536,0.7403499729597177
direct,dfacef652f7f414e4b88ac4b14fcb8bf,3.2249,0.15722,0.16007254316340438,0.7066639556896347
direct,e02ea2b2d926095aeee40229e2e3ae1e,3.7163,0.081789,0.052125468944921316,0.5578699723243299
direct,e143d40f9df57d92288d8f1144f7979f,5.0536,0.249598,0.01296886309685945,0.9151025357389706
direct,e20a4db61eb83e2cac27179ae57fd682,3.2672,0.411239,0.31984582244244136,0.7858423297600311
direct,e28f8467945b5d526070f6b7b2547ecc,12.343,0.710678,0.10629787551338632,0.6769970054351795
direct,e2de47fd0e63a280490ad276cd2af3a4,3.5314,0.131425,0.451205686235118,0.6901504505507503
direct,e38201d0af98e566ba85a673915bd3d,8.4745,0.106991,0.2329192291829228,0.7754174066475066
direct,e4cbd9d5a9c5b7d241cefd10ce5d6cc0,2.8226,0.156723,0.23452428063615285,0.6807272081294691
direct,e55f19a6d411966c6bf2e668f01c16f7,13.6366,0.842132,0.06394041115538071,0.649441309096231
direct,e57aa404a000df88d5d4532c6bb4bd2b,6.9305,0.184803,0.049233122605455856,0.8276994933929747
direct,e5d292b873af06b24c7ef5f59a6ea23a,3.8481,0.132329,0.19119082967059095,0.6749625097552363
direct,e5deab6728f237a6fc7703ebafc3f082,49.4761,0.233661,0.11334015074111894,0.7570618370130837
direct,e696c5d9b42ff5a0fe52ffd0e748a1ab,86.491,0.425689,0.05913000909712443,0.7378268097629548
direct,e70ce62b41a598dba48aee3bc134fbf8,6.2615,0.266197,0.33442206230271787,0.6212930329392207
direct,e7c330f4c4421dbb24e49a3e82c3d033,3.3912,0.086629,0.061477014630419276,0.47806278914014744
direct,e878e519af882f493fc48162942e3418,8.2148,0.26742,0.1548972191558662,0.7855805942688491
direct,e8838770de9a6e4595feea036c244c98,3.488,0.505239,0.060370906476956566,0.6152816053899025
direct,e90e27c3020d25dd76bb31db0358e9c6,4.2218,0.460053,0.03701257247609881,0.7445686217876953
direct,e941e1929bdc87d5ad876645af0395fd,23.739,0.678584,0.08506790240657852,0.6716128747619244
direct,e9dd4e42bc49b8c230a8c472227cd05e,3.5427,0.178523,0.2771220459084212,0.8398233461101116
direct,ea7d44b28bd22258f5ec01c1dd7b80e,3.568,0.471786,0.14482959603951184,0.7401924837449831
direct,ea885955cb82b3cee074faa875b76f82,3.6464,0.328327,0.4794716500520424,0.8393287104232809
delegated,1074bdcb3c2032fe0f3f8b6e1796773,64.7206,0.424478,0.2636404349309011,0.7496867329528036
delegated,109a19840a8fbc774c3aee8e9d3a6ffa,89.9964,0.739352,0.3840461931193283,0.7204701549506902
delegated,10b54fe832a00c3ec59350d819542ec7,79.5825,0.178735,0.37212044283535906,0.6992937602989251
delegated,10c484963692d3c87d40405e5ee68b4f,89.9975,0.857746,0.45812134965489176,0.7553362156131945
delegated,11224ef64e1702b412e0c474ff07001f,90.0,0.312678,0.15664493352342312,0.7251410906534798
delegated,115aa37af1a07d24a5a88312547ed863,13.6521,0.138031,0.2245088998983677,0.668751574922749
delegated,11ee3844cf96c7194da5feafe6f1c8fc,87.2858,0.110779,0.14508836102131972,0.8162111752013509
delegated,124cd036611b65b514038d588fd1342f,89.981,0.958993,0.47964956452696156,0.6398237608748876
delegated,1298634053ad50d36d07c55cf995503e,1.9893,0.096048,0.10480788936187263,0.815355221656313
delegated,12a5e976e028409ca67ac8a08d7e171,89.8981,0.077308,0.12132707917542757,0.43761198209386803
delegated,12ae14d584758b4ee42c56c78fb88524,88.9962,0.092968,0.07818826008827075,0.6848992378161983
delegated,12de47490769694e490ad276cd2af3a4,89.9896,0.818081,0.40912623746734894,0.7664104537634209
delegated,139478e7e85aabf27274021d5552b63f,73.6286,0.472773,0.3700458786117207,0.7560908344411353
delegated,141616a00df67c351082f2ea630bf69e,3.7285,0.190963,0.08122823004960736,0.6479993774037132
delegated,1422f82a72e0b7f48ae1c1abea367249,15.5738,0.755994,0.388530597019768,0.6829539143130486
delegated,1445e30aa2d3212db6a78dbbcf2e408,89.7082,0.473312,0.31418545909878964,0.7408930756020288
delegated,148638f9a7c72ab55a0e5699b3040a35,13.0488,0.335075,0.22157761946328255,0.7310246653646598
delegated,151fccb37c2d51b0b82fa571a1cdbf24,89.39,0.017901,0.022612653154600794,0.5916996547505955
delegated,15cb1696b45ef647dcad484e89744ca,87.3756,0.137259,0.17406765730834486,0.7636339326131236
delegated,15e2d1fe9a4b28e68fb8c03013603b0c,89.1031,0.22457,0.15135766891587146,0.6898210455426965
delegated,15ed07a6b7265f802056b4bd5d870b47,56.9906,0.119764,0.238236024695768,0.688808959216342
delegated,15fd978b59889cdc30bbd4cddd04c77b,10.6822,0.222747,0.20171893552423775,0.7582289384822096
delegated,165c00d292773865ae6eaa32356aaf3b,18.7887,0.300079,0.2101468113864197,0.7685657249673462
delegated,1676f8b995b976e5824662341ce2b233,89.2819,0.3832,0.2622024339349784,0.8133097114664226
delegated,16edf6f6574568723f7198a00163bb6,5.4144,0.150967,0.04066934251091486,0.4816161746031939
delegated,189c1ffb58c74c3bccd0340812259a39,88.714,0.229031,0.12815240144431428,0.711303176150164
delegated,18da35f3835f75bffb5c1b0f759e2bc1,14.6394,0.086208,0.0459494540590783,0.56949238462586
delegated,18f41e91af76c77de25f00a04866d020,82.732,0.096039,0.35906180032174634,0.5429588058582309
delegated,190cb7264781df604da5feafe6f1c8fc,86.9359,0.238174,0.06289225628263374,0.8190198614382053
delegated,193572f57626a97c65e6a15e0a997e5c,3.3935,0.127733,0.13240583792397725,0.7143950008674022
delegated,193fdf550fd5f12f446f92b52bbd82a,3.395,0.087506,0.30473041392273686,0.6741561396926764
delegated,1a10879bcfca0534f8bc1f8036e08e44,21.1681,0.381746,0.033795938845962575,0.7296902777728252
delegated,1a3a4611409e306c1a832e2972cd1e0d,4.2867,0.099306,0.26087644746493277,0.7735118180173786
delegated,1ad4c572e0fd6a576e1e9a13188ab4bb,44.549,0.25127,0.37906285347989666,0.7290234897497285
delegated,1af852e72c44954b8bd91d7cadd7c123,1.2917,0.083926,0.0920218384380131,0.6788627875607672
delegated,1b80cd42474a990ccd8655d05e2f9e02,87.9162,0.07922,0.0330463953785531,0.7182500995492781
delegated,1bace34d2c1dc49b3b5ee89f1f802f5a,86.5584,0.275633,0.14658651666262015,0.7453273761609568
delegated,1cbfb1c063b34ab4ab379c9b5bf12bf8,6.5152,0.086445,0.24684754936465825,0.5877756686083453
delegated,1cf9f1ead192b6c9824662341ce2b233,88.3196,0.21834,0.1711065836803504,0.7477058841841072
delegated,1d285f3bc7767bc8b4cdad9a5bf52dd5,4.0182,0.048032,0.2524651274396391,0.5505032192908298
delegated,1d527bbed4d12817fa3bb91f4e3cd35f,3.9219,0.1534,0.06521673550691019,0.6272304161081053
delegated,1d5eb167825bacba688d3cf9b52f4662,4.8823,0.145833,0.1606424855040657,0.7625085322148318
delegated,1dc8e88da760f186ccd0340812259a39,59.6352,0.25897,0.21299710136144998,0.6973361820141937
delegated,1dd3f80712873a638f6095a93258c867,1.0501,0.635227,0.5988354464565913,0.49057289612943683
delegated,1ddcb6107e5b08f39206ca9600b83578,89.916,0.460551,0.30417430507636944,0.7394342849024268
delegated,1e18f136798cb3f0c59350d819542ec7,86.7007,0.116316,0.005092183394076164,0.7556417218147538
delegated,1ec5e12f2b5684a24da5feafe6f1c8fc,88.4536,0.26197,0.1449818743184713,0.8148613843280461
delegated,1edaab172fcc23ab5238dc5d98b43ffd,86.4823,0.079896,0.07096353454251728,0.6146228133748652
delegated,1f4b16094bd83af82d2d2896f4b277fc,74.3098,0.683967,0.35613535082506914,0.6739442755654258
delegated,1f6046149060eb81cbde89e0c48a01bf,89.5837,0.391716,0.1865206313552237,0.8451155157625533
delegated,1f610516a159e0ce8916d0991ded06e,77.9285,0.502608,0.2700404452917036,0.6998522552665635
delegated,1fb2be490f45ec6e19fb4103277a6b93,13.0866,0.261418,0.2127879634897889,0.5988674414791066
delegated,1fd1d459e79ad6c1c3bd24f986301745,89.8299,0.274517,0.13727427624281224,0.7035667028623426
delegated,200c5297948bf57f6b448b8aaebb705c,88.6116,0.276701,0.1414883821820369,0.6749481172312869
delegated,20bf71868949fba4b445ec1f6a39e0b8,89.936,0.150231,0.1461102579516592,0.7648928656943653
delegated,20f41c44148871104c3aee8e9d3a6ffa,90.0,0.721403,0.37625702857731785,0.7317860567430825
delegated,21224eab2d099f5012de5317fe5b354f,87.1179,0.127885,0.19585748369072709,0.813239012158207
delegated,2193f3624198ede23f0af1eceae2dd4,5.5585,0.037767,0.1932266920295058,0.6183000598396879
delegated,2197384551252127ecb01d351e78a9e7,3.3137,0.08479,0.09347575765914963,0.6670742982992528
delegated,21dcc3c0485b43136473d8f2b21437da,89.9968,0.594337,0.3067711629710094,0.6760135976097246
delegated,21de0761d0f8f2f9342b2a88bd008cbe,89.5131,0.490775,0.2529029737803428,0.8725425108092428
delegated,21e7b25522c63209cb2a965e75be701c,39.922,0.252729,0.2479415928963236,0.6912332001246313
delegated,21feae1212b07575f23c3116d040903f,4.5634,0.09374,0.08082248882385629,0.6728466300615529
delegated,2220c6ade811851cc13e020d985215e3,89.8766,0.375081,0.18490983904242556,0.8491748988317388
delegated,226078581cd4efd755c5278938766a05,86.9607,0.056386,0.29676757854563557,0.6145719415157116
delegated,2292b067ccd1bb2dff93e4ecafd3dedd,7.527,0.163304,0.19515416413768352,0.7056138118360039
delegated,22e77a41cc388839824662341ce2b233,77.8844,0.389294,0.44919635345861253,0.7346652564605072
delegated,230a85ab57a15b90e074517a246f1e65,89.9716,0.165284,0.15958449712612272,0.7401802307214652
delegated,23325f47d2a812351165bc0a3b02b27f,20.7816,0.227345,0.05442166489015351,0.7908145171392114
delegated,2336a8ba5ba8a9f0ce029fab54b6cfbd,89.9821,0.282441,0.1416525374105876,0.7337738393390149
delegated,2346b4f87a4f683b92e6829c9c63f7e8,86.7494,0.285992,0.139829155858875,0.790167708084789
delegated,23b7a3961eda17df4da5feafe6f1c8fc,89.7976,0.882976,0.45227451572987254,0.720287527835999
delegated,248ff0771f1eb286f51f77a6d7299806,89.9993,0.558463,0.34183490824903673,0.7457155490363118
delegated,24beb61e46bf6b1970d557f49392fb1,78.5652,0.081479,0.07634567685999077,0.7120362119678953
delegated,25182f6e03375c9e7b6fd5468f603b31,75.295,0.140013,0.4707928811162385,0.550663897642085
delegated,2544d05396cf1c91bc19762eaa7ba40f,87.8137,0.299334,0.22374939198140803,0.7038660568405619
delegated,2555c9df5fa919692250bf58700b4d8f,86.7649,0.15201,0.07218820251610172,0.7301882844188664
delegated,25709b9ab8facc1b3321831d2245cf06,19.4716,0.279951,0.10366181136178047,0.7481020323672004
delegated,26325f047537acd3f155d75bbf62b80,86.3596,0.227306,0.23632652240606933,0.7385207903786523
delegated,26979d498a0425b6f51f77a6d7299806,89.998,0.672889,0.3558537256259598,0.7046509084141056
delegated,26e186ab10abad8ee6873d49607c1f87,6.9303,0.125772,0.4619847479208007,0.7991512293271786
delegated,270e25863ba6098b0a04bc414beaa99,6.2779,0.398426,0.020949892308512477,0.3440481988940625
delegated,2726971c1ed929eaa733727fd41bdb33,87.0616,0.057493,0.4987920819380852,0.6933651458996773
delegated,2731687dd460a263d8eae9bce48bbeed,90.0,0.043435,0.14238653645220706,0.6699922776419451
delegated,27c3e5b2656c50f7cb2a965e75be701c,85.9915,0.199757,0.07287430175336541,0.7259312777369255
delegated,280553e975d6b79fd2b12aa6a0f050b3,74.3947,0.313135,0.22782698929205333,0.7305583105167243
delegated,283a115028fffe6e4e67e2e8459ebde,82.9279,0.222929,0.2954866043219619,0.6607461203604861
delegated,287475ec16f5b7477b636e5c31038bd,89.4361,0.238726,0.1358884115407613,0.7290997810603298
delegated,28e7fd7a7a5ee8787d3ced6148bd0a15,89.9869,0.968687,0.5164744879499805,0.7234784194124987
delegated,28ec688f444eeb4a394b1e418d5c594,3.8743,0.332084,0.12362774946513481,0.5916988734729752
delegated,2902b377edd4b48aa3a0c1cc16d124ad,85.7035,0.229869,0.08285491143863942,0.8105765780968652
delegated,2912f56d135e2f97b20cb946bceb58f,32.9659,0.364569,0.33367186803447724,0.757159203770264
delegated,292353a763d0870432af7736a533c197,90.0,0.426241,0.2208561673866765,0.7137484580903298
delegated,29aaa8f337632ec125fa9990176f0d5,88.2056,0.358018,0.22181596023797356,0.7682793158289255
delegated,29c6f3ce118576724da5feafe6f1c8fc,87.1728,0.119407,0.07466511517353518,0.8130668867012958
delegated,29c7615460f943a36ca2b6e5474aad11,4.6718,0.144944,0.117594413207768,0.7038787674760397
delegated,29faa40d5c0a65a576e9713f57a5fcb6,88.1335,0.755342,0.38420155836763764,0.7887260423314669
delegated,2a3297e263d9931b814465edb1048711,28.378,0.304152,0.3623312734324147,0.796494841663301
delegated,2a89a00cd90ca5b844b1f4461f7a073f,3.9936,0.138082,0.25690652790003415,0.832730475513407
delegated,2a8a8ffd2ef41cef20768660cf080d12,89.9971,0.482501,0.25294832396732114,0.7897508614127386
delegated,2a9fe1253f9433d1a2651abaf391628e,2.8971,0.060559,0.19189072841648178,0.7151299384927882
delegated,2ab4f9bbdc17d9cd618e9d35559b7aa,79.1936,0.286042,0.13646056966453932,0.7609380229821993
delegated,2acae4f14a734f4972cf25af66dc82ce,4.2553,0.266839,0.2103141070604509,0.8231984880117568
delegated,2b25e49c58ae0e292056b4bd5d870b47,84.1629,0.213425,0.10014877159080335,0.6983038283803187
delegated,2c08b5408a7ee4da98cfd47a860803c5,21.2083,0.288838,0.053205737617983195,0.7496691694405427
delegated,2c76c171562f6bdfd4d8765e3910f617,74.617,0.255911,0.22904049079413696,0.722972507035845
delegated,2d1e8858446d1a32d2b12aa6a0f050b3,79.1516,0.165386,0.23345208088904165,0.663963308790905
delegated,2e28fe9594c48874a6eb1dae0394cf12,44.145,0.418823,0.24070594487788216,0.7787503560247159
delegated,2e78dad09566bdcecb2a965e75be701c,52.9263,0.212375,0.10594708539471019,0.7175317648632371
delegated,2e86a7793af11e422d32966c67e5becf,8.8291,0.187,0.22308395001036374,0.7292829460311993
delegated,2eacd8302d46093ee138e561e8f9c254,70.0373,0.304879,0.2046637990121526,0.7852160635774315
delegated,2eb7069d227393558ea0068b966c5177,59.2852,0.397308,0.20783010113022654,0.565820411566811
delegated,2eea9c22b37967006e40121acd58a004,85.3536,0.319764,0.21242298878123628,0.7126915321518562
delegated,2efb3ad49fa103b1cc786970133d7717,71.8422,0.154959,0.4306651403850714,0.5642340660825588
delegated,2f6da348147cad9c3321831d2245cf06,23.0426,0.311489,0.11920390861750488,0.7586379879929789
delegated,2ffd2e6d1a55bdf44c3aee8e9d3a6ffa,45.2811,0.436762,0.23994305058305088,0.8197453849355586
delegated,302c64b3f9d0e0a3961c690e3d679ac7,87.1409,0.189753,0.22175007780345926,0.6144639277043272
delegated,303555f1c5f4cb0a1082f2ea630bf69e,3.7391,0.202948,0.0662207200388626,0.6352577177536496
delegated,304d18039eb8f78cb362fb9a75ddde8e,43.1224,0.317331,0.19786737710671393,0.6897134933717178
delegated,30e536833dee7cd8a9d21767a2141a63,2.5509,0.101279,0.33750549159578763,0.7194356805124542
delegated,311a3ef41603f86c3f51596dfebf9893,3.4188,0.187931,0.3136521998564911,0.8051779591899095
delegated,31227f3fc286c00714c06184923f6962,4.1101,0.184476,0.19536010513649063,0.8546067133858273
delegated,31a85a1a9bb22c3bf1e23636310b7e7a,89.9871,0.042509,0.049666204040336163,0.7409715529919316
delegated,321f8b85785f082685e443e0ea51d93,2.3733,0.135706,0.383286049250873,0.734178180212659
delegated,3279edef6a631940ea41b93204b74265,89.7004,0.263082,0.1992720054518142,0.7929163441664034
delegated,32a9329c11b5c35d4b3c42e318f3affc,87.3273,0.707769,0.3867345639946869,0.8122717812770267
delegated,32d06518fd07df9bcf004563556ddb36,89.2108,0.442239,0.22679139928491898,0.7560219619819845
delegated,33ec57af7f648994da5feafe6f1c8fc,33.7656,0.263732,0.08813904348372202,0.7525240644800381
delegated,34128cd8b8ddbbedd92903da5c4b5ef6,89.5418,0.237907,0.3189067413412033,0.7753169922526327
delegated,3475657660a798a155590b0eedbb2f18,36.307,0.363922,0.30694238581256494,0.65513157923711
delegated,35462b6ea0597bf555e8ddeaf1791474,88.57,0.300297,0.19805137154031466,0.6766929051627688
delegated,35617fd7ece26150ffc6e457221b9271,90.0,0.335086,0.23761917342359096,0.8093897456287068
delegated,359b6d3d29b08dfe19fb4103277a6b93,81.7542,0.254794,0.13283417044652676,0.7554464064688334
delegated,35a0ea7e7f9eac13321831d2245cf06,86.2595,0.0432,0.009949151007379862,0.39257503839499747
delegated,35f6e6a770258328c7667da8fd923578,35.1607,0.324963,0.07823774697023919,0.35797364240439566
delegated,366db933a2c99444f4fb4dee5181bee,82.0143,0.471852,0.24249945933165906,0.7840568920100637
delegated,37325d57c8ea891ad77ea5e1afa5bfe6,31.9034,0.323938,0.49411628038638433,0.7969861460012581
delegated,373ae08d8903dc10ba929f7d2edd1706,84.5263,0.126462,0.017217844952552384,0.6443112323855186
delegated,3761d6523fb9d7a73f7e27638e63d848,82.8154,0.156434,0.3597990201004065,0.7323517105647359
delegated,37e5fcf70007bc26788f926f4d51e733,86.7332,0.170165,0.42017473730373894,0.6308042944584418
delegated,37fbc4e7c9e46b602b5631520b7d94fe,73.6066,0.224858,0.3845236225030028,0.7291611107984596
delegated,382b1b947fba964dc1def5c6acc12bbc,6.5003,0.047377,0.10438815866801023,0.637090587303156
delegated,382b6f8e93e1f576149dc0f3c5ce899e,55.8311,0.114582,0.5040630042932552,0.7356294345950487
delegated,38441b4582f29c8cb2a965e75be701c,19.0044,0.216458,0.0386787826351331,0.7414645742977923
