group,experiment_id,angular_error_deg
midpoint,axis_v01,8.3156
midpoint,axis_v01,85.9995
midpoint,axis_v01,70.8111
midpoint,axis_v01,78.5659
midpoint,axis_v01,79.006
midpoint,axis_v01,66.5627
midpoint,axis_v01,13.3758
midpoint,axis_v01,68.525
midpoint,axis_v01,16.8189
midpoint,axis_v01,87.2541
midpoint,axis_v01,27.671
midpoint,axis_v01,26.5137
midpoint,axis_v01,52.2457
midpoint,axis_v01,78.3903
midpoint,axis_v01,60.1539
midpoint,axis_v01,23.6198
midpoint,axis_v01,16.8467
midpoint,axis_v01,66.5846
midpoint,axis_v01,4.2231
midpoint,axis_v01,49.3089
midpoint,axis_v01,6.7069
midpoint,axis_v01,30.0852
midpoint,axis_v01,89.1062
midpoint,axis_v01,89.2367
midpoint,axis_v01,4.4689
midpoint,axis_v01,24.4547
midpoint,axis_v01,72.147
midpoint,axis_v01,37.5862
midpoint,axis_v01,13.8776
midpoint,axis_v01,11.6866
midpoint,axis_v01,20.5561
midpoint,axis_v01,85.3025
midpoint,axis_v01,82.8944
midpoint,axis_v01,49.8727
midpoint,axis_v01,77.5669
midpoint,axis_v01,9.6734
midpoint,axis_v01,49.6701
midpoint,axis_v01,70.432
midpoint,axis_v01,10.2205
midpoint,axis_v01,21.8687
midpoint,axis_v01,33.3471
midpoint,axis_v01,3.8034
midpoint,axis_v01,43.81
midpoint,axis_v01,89.688
midpoint,axis_v01,50.5632
midpoint,axis_v01,89.9998
midpoint,axis_v01,33.2271
midpoint,axis_v01,26.7767
midpoint,axis_v01,44.3414
midpoint,axis_v01,81.7628
midpoint,axis_v01,43.4483
midpoint,axis_v01,86.1921
midpoint,axis_v01,37.8994
midpoint,axis_v01,51.556
midpoint,axis_v01,39.1847
midpoint,axis_v01,58.3056
midpoint,axis_v01,12.3696
midpoint,axis_v01,29.5351
midpoint,axis_v01,32.3188
midpoint,axis_v01,48.5187
midpoint,axis_v01,81.2833
midpoint,axis_v01,38.4169
midpoint,axis_v01,18.8517
midpoint,axis_v01,46.154
midpoint,axis_v01,52.7288
midpoint,axis_v01,2.3455
midpoint,axis_v01,85.0809
midpoint,axis_v01,84.8159
midpoint,axis_v01,7.7635
midpoint,axis_v01,81.4625
midpoint,axis_v01,46.1166
midpoint,axis_v01,4.7111
midpoint,axis_v01,31.3926
midpoint,axis_v01,8.6714
midpoint,axis_v01,81.966
midpoint,axis_v01,23.5739
midpoint,axis_v01,81.5325
midpoint,axis_v01,37.8008
midpoint,axis_v01,39.8927
midpoint,axis_v01,23.9118
midpoint,axis_v01,71.2056
midpoint,axis_v01,23.4361
midpoint,axis_v01,12.2192
midpoint,axis_v01,84.7712
midpoint,axis_v01,66.3748
midpoint,axis_v01,61.1457
midpoint,axis_v01,63.7659
midpoint,axis_v01,14.5574
midpoint,axis_v01,13.7933
midpoint,axis_v01,8.1335
midpoint,axis_v01,27.6425
midpoint,axis_v01,38.3268
midpoint,axis_v01,79.1897
midpoint,axis_v01,72.126
midpoint,axis_v01,43.9082
midpoint,axis_v01,43.2918
midpoint,axis_v01,26.0241
midpoint,axis_v01,13.6674
midpoint,axis_v01,44.563
midpoint,axis_v01,5.8599
midpoint,axis_v01,85.2615
midpoint,axis_v01,29.3113
midpoint,axis_v01,41.0032
midpoint,axis_v01,5.651
midpoint,axis_v01,56.9225
midpoint,axis_v01,87.2949
midpoint,axis_v01,18.2893
midpoint,axis_v01,17.6453
midpoint,axis_v01,84.1217
midpoint,axis_v01,21.9975
midpoint,axis_v01,28.6834
midpoint,axis_v01,76.8572
midpoint,axis_v01,11.825
midpoint,axis_v01,75.1765
midpoint,axis_v01,34.4937
midpoint,axis_v01,52.4705
midpoint,axis_v01,35.5565
midpoint,axis_v01,82.6711
midpoint,axis_v01,74.9511
midpoint,axis_v01,69.9647
midpoint,axis_v01,48.4091
midpoint,axis_v01,23.3894
midpoint,axis_v01,4.675
midpoint,axis_v01,13.3305
midpoint,axis_v01,79.2288
midpoint,axis_v01,45.93
midpoint,axis_v01,61.7178
midpoint,axis_v01,30.65
midpoint,axis_v01,62.009
midpoint,axis_v01,64.0401
midpoint,axis_v01,7.7298
midpoint,axis_v01,87.3153
midpoint,axis_v01,50.3905
midpoint,axis_v01,86.8892
midpoint,axis_v01,89.7117
midpoint,axis_v01,87.1623
midpoint,axis_v01,80.5303
midpoint,axis_v01,60.353
midpoint,axis_v01,41.9311
midpoint,axis_v01,30.0592
midpoint,axis_v01,52.1016
midpoint,axis_v01,40.3945
midpoint,axis_v01,82.2259
midpoint,axis_v01,51.8481
midpoint,axis_v01,51.2743
midpoint,axis_v01,11.9193
midpoint,axis_v01,4.8988
midpoint,axis_v01,82.3013
midpoint,axis_v01,14.2883
midpoint,axis_v01,49.6734
midpoint,axis_v01,85.4331
midpoint,axis_v01,8.0448
midpoint,axis_v01,78.6202
midpoint,axis_v01,52.1755
midpoint,axis_v01,24.6028
midpoint,axis_v01,23.9868
midpoint,axis_v01,1.7516
midpoint,axis_v01,63.2832
midpoint,axis_v01,32.7801
midpoint,axis_v01,29.3997
midpoint,axis_v01,8.869
midpoint,axis_v01,10.0248
midpoint,axis_v01,4.2288
midpoint,axis_v01,57.8486
midpoint,axis_v01,87.2153
midpoint,axis_v01,86.3954
midpoint,axis_v01,4.0996
midpoint,axis_v01,87.0598
midpoint,axis_v01,86.79
midpoint,axis_v01,82.4595
midpoint,axis_v01,79.5466
midpoint,axis_v01,77.1388
midpoint,axis_v01,21.0599
midpoint,axis_v01,15.3583
midpoint,axis_v01,50.9104
midpoint,axis_v01,48.8325
midpoint,axis_v01,51.7011
midpoint,axis_v02,80.7188
midpoint,axis_v02,6.5746
midpoint,axis_v02,3.2477
midpoint,axis_v02,20.5221
midpoint,axis_v02,27.3662
midpoint,axis_v02,14.0574
midpoint,axis_v02,4.2043
midpoint,axis_v02,73.9362
midpoint,axis_v02,62.5821
midpoint,axis_v02,28.8582
midpoint,axis_v02,77.9226
midpoint,axis_v02,78.9991
midpoint,axis_v02,19.8849
midpoint,axis_v02,28.2552
midpoint,axis_v02,23.0368
midpoint,axis_v02,29.811
midpoint,axis_v02,50.0839
midpoint,axis_v02,77.5858
midpoint,axis_v02,81.9973
midpoint,axis_v02,18.2191
midpoint,axis_v02,89.7926
midpoint,axis_v02,86.3806
midpoint,axis_v02,44.5878
midpoint,axis_v02,81.9943
midpoint,axis_v02,71.8902
midpoint,axis_v02,81.4869
midpoint,axis_v02,84.3987
midpoint,axis_v02,61.757
midpoint,axis_v02,82.1421
midpoint,axis_v02,32.8948
midpoint,axis_v02,18.0251
midpoint,axis_v02,89.9999
midpoint,axis_v02,78.5623
midpoint,axis_v02,10.15
midpoint,axis_v02,60.2687
midpoint,axis_v02,70.176
midpoint,axis_v02,39.5565
midpoint,axis_v02,39.8124
midpoint,axis_v02,85.9482
midpoint,axis_v02,85.9338
midpoint,axis_v02,18.5325
midpoint,axis_v02,85.2153
midpoint,axis_v02,85.9673
midpoint,axis_v02,65.4852
midpoint,axis_v02,59.3689
midpoint,axis_v02,51.0553
midpoint,axis_v02,89.4412
midpoint,axis_v02,89.7052
midpoint,axis_v02,86.097
midpoint,axis_v02,85.5917
midpoint,axis_v02,47.9115
midpoint,axis_v02,12.3607
midpoint,axis_v02,67.3278
midpoint,axis_v02,57.4138
midpoint,axis_v02,13.8192
midpoint,axis_v02,81.457
midpoint,axis_v02,89.2384
midpoint,axis_v02,86.6238
midpoint,axis_v02,3.1491
midpoint,axis_v02,27.8979
midpoint,axis_v02,31.3672
midpoint,axis_v02,58.081
midpoint,axis_v02,10.0431
midpoint,axis_v02,83.1867
midpoint,axis_v02,86.6794
midpoint,axis_v02,46.2874
midpoint,axis_v02,37.5893
midpoint,axis_v02,8.1308
midpoint,axis_v02,16.0837
midpoint,axis_v02,89.9997
midpoint,axis_v02,82.988
midpoint,axis_v02,59.6351
midpoint,axis_v02,68.6779
midpoint,axis_v02,83.6146
midpoint,axis_v02,80.1167
midpoint,axis_v02,87.4527
midpoint,axis_v02,58.7723
midpoint,axis_v02,21.4356
midpoint,axis_v02,34.0957
midpoint,axis_v02,5.826
midpoint,axis_v02,65.752
midpoint,axis_v02,63.9597
midpoint,axis_v02,70.0022
midpoint,axis_v02,7.7803
midpoint,axis_v02,8.3325
midpoint,axis_v02,83.4758
midpoint,axis_v02,45.2058
midpoint,axis_v02,78.0241
midpoint,axis_v02,13.2114
midpoint,axis_v02,12.2768
midpoint,axis_v02,87.5438
midpoint,axis_v02,81.2964
midpoint,axis_v02,45.2613
midpoint,axis_v02,3.9969
midpoint,axis_v02,74.9165
midpoint,axis_v02,4.4922
midpoint,axis_v02,67.7322
midpoint,axis_v02,83.4681
midpoint,axis_v02,85.2929
midpoint,axis_v02,58.7801
midpoint,axis_v02,60.8315
midpoint,axis_v02,85.5658
midpoint,axis_v02,29.2995
midpoint,axis_v02,10.8471
midpoint,axis_v02,89.0387
midpoint,axis_v02,21.6356
midpoint,axis_v02,72.6485
midpoint,axis_v02,46.9687
midpoint,axis_v02,19.1141
midpoint,axis_v02,5.9733
midpoint,axis_v02,37.8599
midpoint,axis_v02,42.4202
midpoint,axis_v02,77.0732
midpoint,axis_v02,60.2239
midpoint,axis_v02,16.2119
midpoint,axis_v02,86.9917
midpoint,axis_v02,7.6887
midpoint,axis_v02,88.9104
midpoint,axis_v02,83.5501
midpoint,axis_v02,18.2412
midpoint,axis_v02,18.0634
midpoint,axis_v02,89.7061
midpoint,axis_v02,12.0959
midpoint,axis_v02,77.9506
midpoint,axis_v02,52.7355
midpoint,axis_v02,75.6374
midpoint,axis_v02,9.2567
midpoint,axis_v02,6.176
midpoint,axis_v02,65.8087
midpoint,axis_v02,4.7162
midpoint,axis_v02,12.5385
midpoint,axis_v02,79.7471
midpoint,axis_v02,38.6675
midpoint,axis_v02,70.978
midpoint,axis_v02,82.2615
midpoint,axis_v02,63.3381
midpoint,axis_v02,67.6904
midpoint,axis_v02,88.3081
midpoint,axis_v02,86.7622
midpoint,axis_v02,39.7983
midpoint,axis_v02,39.586
midpoint,axis_v02,1.8241
midpoint,axis_v02,5.5199
midpoint,axis_v02,28.0125
midpoint,axis_v02,28.2897
midpoint,axis_v02,3.4721
midpoint,axis_v02,12.218
midpoint,axis_v02,81.3245
midpoint,axis_v02,74.5501
midpoint,axis_v02,30.1764
midpoint,axis_v02,58.229
midpoint,axis_v02,88.4042
midpoint,axis_v02,5.1615
midpoint,axis_v02,63.5837
midpoint,axis_v02,51.5723
midpoint,axis_v02,88.7692
midpoint,axis_v02,24.4479
midpoint,axis_v02,90.0
midpoint,axis_v02,62.6697
midpoint,axis_v02,15.5315
midpoint,axis_v02,70.4907
midpoint,axis_v02,87.9709
midpoint,axis_v02,45.4984
midpoint,axis_v02,49.5885
midpoint,axis_v02,34.7621
midpoint,axis_v02,75.0611
midpoint,axis_v02,49.0285
midpoint,axis_v02,49.145
midpoint,axis_v02,89.4947
midpoint,axis_v02,51.885
midpoint,axis_v02,89.6505
midpoint,axis_v02,72.0738
midpoint,axis_v02,25.5119
midpoint,axis_v02,43.7557
midpoint,axis_v02,25.4067
midpoint,axis_v02,64.6081
midpoint,axis_v02,22.1855
midpoint,axis_v02,71.4363
midpoint,axis_v02,56.2047
midpoint,axis_v02,83.4198
midpoint,axis_v02,15.1057
midpoint,axis_v02,88.9834
midpoint,axis_v02,47.1342
midpoint,axis_v02,22.4784
midpoint,axis_v02,86.5882
midpoint,axis_v02,9.9658
midpoint,axis_v02,3.2123
midpoint,axis_v02,11.5935
midpoint,axis_v02,38.9374
midpoint,axis_v02,78.3952
midpoint,axis_v02,79.7883
midpoint,axis_v02,77.7924
midpoint,axis_v02,62.5293
midpoint,axis_v02,58.2246
midpoint,axis_v02,4.4711
midpoint,axis_v02,7.4086
midpoint,axis_v02,6.5115
midpoint,axis_v02,2.6701
midpoint,axis_v02,39.4756
midpoint,axis_v02,10.0077
midpoint,axis_v02,21.7603
midpoint,axis_v02,58.5541
midpoint,axis_v02,64.6255
midpoint,axis_v02,21.3065
midpoint,axis_v02,68.7904
midpoint,axis_v02,46.5698
midpoint,axis_v02,1.5568
midpoint,axis_v02,84.1706
midpoint,axis_v02,24.9862
midpoint,axis_v02,14.052
midpoint,axis_v02,15.1986
midpoint,axis_v02,87.2616
midpoint,axis_v02,41.047
midpoint,axis_v02,1.3023
midpoint,axis_v02,75.8808
midpoint,axis_v02,67.1736
midpoint,axis_v02,32.6423
midpoint,axis_v02,36.5559
midpoint,axis_v02,26.8798
midpoint,axis_v02,35.0562
midpoint,axis_v02,81.6299
midpoint,axis_v02,35.7683
midpoint,axis_v02,43.8612
midpoint,axis_v02,7.7975
midpoint,axis_v02,19.0995
midpoint,axis_v02,88.9812
midpoint,axis_v02,89.922
midpoint,axis_v02,62.751
midpoint,axis_v02,60.7926
midpoint,axis_v02,64.2387
midpoint,axis_v02,62.5697
midpoint,axis_v02,20.3175
midpoint,axis_v02,19.7843
midpoint,axis_v02,39.3652
midpoint,axis_v02,76.4569
midpoint,axis_v02,87.4257
midpoint,axis_v02,80.3814
midpoint,axis_v02,88.7922
midpoint,axis_v02,24.2991
midpoint,axis_v02,82.0802
midpoint,axis_v02,60.5708
midpoint,axis_v02,33.6278
midpoint,axis_v02,86.4855
midpoint,axis_v02,13.5917
midpoint,axis_v02,62.679
midpoint,axis_v02,6.1097
midpoint,axis_v02,11.0514
midpoint,axis_v02,39.7639
midpoint,axis_v02,12.1351
midpoint,axis_v02,88.9466
midpoint,axis_v02,87.8722
midpoint,axis_v02,15.2965
midpoint,axis_v02,16.218
midpoint,axis_v02,12.5863
midpoint,axis_v02,37.9483
midpoint,axis_v02,63.3739
midpoint,axis_v02,37.1092
midpoint,axis_v02,4.6487
midpoint,axis_v02,78.9768
midpoint,axis_v02,60.0765
midpoint,axis_v02,21.7675
midpoint,axis_v02,64.5473
midpoint,axis_v02,89.8212
midpoint,axis_v02,24.0707
midpoint,axis_v02,42.4739
midpoint,axis_v02,17.3615
midpoint,axis_v02,44.2508
midpoint,axis_v02,31.5287
midpoint,axis_v02,66.1903
midpoint,axis_v02,88.921
midpoint,axis_v02,82.5506
midpoint,axis_v02,5.2344
midpoint,axis_v02,74.4435
midpoint,axis_v02,45.5065
midpoint,axis_v02,40.4761
midpoint,axis_v02,24.3092
midpoint,axis_v02,60.3616
midpoint,axis_v02,78.2601
midpoint,axis_v02,80.4284
midpoint,axis_v02,89.6554
midpoint,axis_v02,52.1516
midpoint,axis_v02,22.8134
midpoint,axis_v02,27.6098
midpoint,axis_v02,71.4391
midpoint,axis_v02,46.1363
midpoint,axis_v02,43.7736
midpoint,axis_v02,42.829
midpoint,axis_v02,7.4094
midpoint,axis_v02,50.5302
midpoint,axis_v02,87.6683
midpoint,axis_v02,1.9089
midpoint,axis_v02,30.3845
midpoint,axis_v02,87.7271
midpoint,axis_v02,3.9394
midpoint,axis_v02,56.0656
midpoint,axis_v02,85.2718
midpoint,axis_v02,88.8318
midpoint,axis_v02,56.1305
midpoint,axis_v02,38.6793
midpoint,axis_v02,4.0898
midpoint,axis_v02,6.9387
midpoint,axis_v03,67.8837
midpoint,axis_v03,66.6822
midpoint,axis_v03,6.4404
midpoint,axis_v03,20.8645
midpoint,axis_v03,85.734
midpoint,axis_v03,0.3969
midpoint,axis_v03,26.1402
midpoint,axis_v03,15.2106
midpoint,axis_v03,76.5431
midpoint,axis_v03,5.6919
midpoint,axis_v03,7.5495
midpoint,axis_v03,87.8984
midpoint,axis_v03,14.4558
midpoint,axis_v03,83.0155
midpoint,axis_v03,86.7662
midpoint,axis_v03,34.0131
midpoint,axis_v03,16.8999
midpoint,axis_v03,88.8622
midpoint,axis_v03,80.1992
midpoint,axis_v03,5.2939
midpoint,axis_v03,64.6735
midpoint,axis_v03,5.5112
midpoint,axis_v03,37.8089
midpoint,axis_v03,9.8933
midpoint,axis_v03,11.7471
midpoint,axis_v03,33.5816
midpoint,axis_v03,84.2993
midpoint,axis_v03,0.8156
midpoint,axis_v03,56.3747
midpoint,axis_v03,13.0995
midpoint,axis_v03,15.4336
midpoint,axis_v03,85.2417
midpoint,axis_v03,65.2124
midpoint,axis_v03,12.5876
midpoint,axis_v03,88.0114
midpoint,axis_v03,87.1199
midpoint,axis_v03,28.7681
midpoint,axis_v03,3.8684
midpoint,axis_v03,3.798
midpoint,axis_v03,23.5721
midpoint,axis_v03,75.3367
midpoint,axis_v03,26.0847
midpoint,axis_v03,59.516
midpoint,axis_v03,8.4131
midpoint,axis_v03,85.9783
midpoint,axis_v03,88.6912
midpoint,axis_v03,76.697
midpoint,axis_v03,86.7485
midpoint,axis_v03,18.4558
midpoint,axis_v03,47.7095
midpoint,axis_v03,1.3164
midpoint,axis_v03,10.0552
midpoint,axis_v03,33.9303
midpoint,axis_v03,72.9042
midpoint,axis_v03,5.2724
midpoint,axis_v03,2.8472
midpoint,axis_v03,29.9226
midpoint,axis_v03,62.0092
midpoint,axis_v03,69.0065
midpoint,axis_v03,6.9091
midpoint,axis_v03,89.0301
midpoint,axis_v03,19.4308
midpoint,axis_v03,85.5749
midpoint,axis_v03,83.6266
midpoint,axis_v03,18.3627
midpoint,axis_v03,40.7267
midpoint,axis_v03,85.7472
midpoint,axis_v03,4.5002
midpoint,axis_v03,58.7385
midpoint,axis_v03,35.1423
midpoint,axis_v03,7.483
midpoint,axis_v03,7.3319
midpoint,axis_v03,80.4306
midpoint,axis_v03,87.7956
midpoint,axis_v03,54.1709
midpoint,axis_v03,34.8322
midpoint,axis_v03,72.1819
midpoint,axis_v03,77.3559
midpoint,axis_v03,6.4133
midpoint,axis_v03,82.4321
midpoint,axis_v03,11.0383
midpoint,axis_v03,87.8981
midpoint,axis_v03,74.9237
midpoint,axis_v03,56.6659
midpoint,axis_v03,80.6039
midpoint,axis_v03,21.6422
midpoint,axis_v03,88.0695
midpoint,axis_v03,6.6052
midpoint,axis_v03,84.2169
midpoint,axis_v03,88.6003
midpoint,axis_v03,42.0914
midpoint,axis_v03,62.6636
midpoint,axis_v03,88.4209
midpoint,axis_v03,85.9338
midpoint,axis_v03,34.5389
midpoint,axis_v03,3.045
midpoint,axis_v03,88.6624
midpoint,axis_v03,88.8266
midpoint,axis_v03,0.8883
midpoint,axis_v03,82.1747
midpoint,axis_v03,84.8552
midpoint,axis_v03,41.1897
midpoint,axis_v03,83.176
midpoint,axis_v03,85.5776
midpoint,axis_v03,52.5823
midpoint,axis_v03,83.0729
midpoint,axis_v03,68.6754
midpoint,axis_v03,22.7838
midpoint,axis_v03,11.5843
midpoint,axis_v03,14.3319
midpoint,axis_v03,5.8138
midpoint,axis_v03,79.6941
midpoint,axis_v03,74.2694
midpoint,axis_v03,12.343
midpoint,axis_v03,68.6334
midpoint,axis_v03,45.0613
midpoint,axis_v03,23.8571
midpoint,axis_v03,87.8033
midpoint,axis_v03,85.0019
midpoint,axis_v03,77.7228
midpoint,axis_v03,4.6496
midpoint,axis_v03,3.9064
midpoint,axis_v03,6.6724
midpoint,axis_v03,67.7799
midpoint,axis_v03,65.1025
midpoint,axis_v03,60.1657
midpoint,axis_v03,58.1989
midpoint,axis_v03,19.5659
midpoint,axis_v03,68.1624
midpoint,axis_v03,80.7159
midpoint,axis_v03,63.4911
midpoint,axis_v03,72.3042
midpoint,axis_v03,89.7283
midpoint,axis_v03,25.0673
midpoint,axis_v03,9.1154
midpoint,axis_v03,24.0913
midpoint,axis_v03,89.074
midpoint,axis_v03,87.1401
midpoint,axis_v03,2.9698
midpoint,axis_v03,89.4351
midpoint,axis_v03,79.2515
midpoint,axis_v03,72.2032
midpoint,axis_v03,71.0544
midpoint,axis_v03,26.9891
midpoint,axis_v03,6.7895
midpoint,axis_v03,24.2588
midpoint,axis_v03,51.101
midpoint,axis_v03,84.219
midpoint,axis_v03,6.6302
midpoint,axis_v03,20.5527
midpoint,axis_v03,15.7759
midpoint,axis_v03,2.8551
midpoint,axis_v03,42.6343
midpoint,axis_v03,73.6704
midpoint,axis_v03,28.4047
midpoint,axis_v03,6.2103
midpoint,axis_v03,80.2443
midpoint,axis_v03,86.4235
midpoint,axis_v03,61.9813
midpoint,axis_v03,17.0312
midpoint,axis_v03,30.0783
midpoint,axis_v03,87.3532
midpoint,axis_v03,13.493
midpoint,axis_v03,4.6673
midpoint,axis_v03,78.3305
midpoint,axis_v03,34.5524
midpoint,axis_v03,86.6127
midpoint,axis_v03,5.0573
midpoint,axis_v03,69.8757
midpoint,axis_v03,37.326
midpoint,axis_v03,8.2215
midpoint,axis_v03,5.2113
midpoint,axis_v03,53.9978
midpoint,axis_v03,86.4149
midpoint,axis_v03,36.7602
midpoint,axis_v03,82.5327
midpoint,axis_v03,77.064
midpoint,axis_v03,86.3484
midpoint,axis_v03,81.7308
midpoint,axis_v03,54.5296
midpoint,axis_v03,13.6056
midpoint,axis_v03,8.1275
midpoint,axis_v03,13.4373
midpoint,axis_v03,87.4396
midpoint,axis_v03,18.9745
midpoint,axis_v03,55.6055
midpoint,axis_v03,75.0586
midpoint,axis_v03,80.1705
midpoint,axis_v03,87.2296
midpoint,axis_v03,5.8825
midpoint,axis_v03,6.9305
midpoint,axis_v03,66.485
midpoint,axis_v03,85.6899
midpoint,axis_v03,39.9126
midpoint,axis_v03,85.2379
midpoint,axis_v03,63.5484
midpoint,axis_v03,64.1386
midpoint,axis_v03,26.5318
midpoint,axis_v03,76.4651
midpoint,axis_v03,87.674
midpoint,axis_v03,54.7005
midpoint,axis_v03,43.5454
midpoint,axis_v03,83.9705
midpoint,axis_v03,89.7539
midpoint,axis_v03,87.1215
midpoint,axis_v03,4.8269
midpoint,axis_v03,6.4714
midpoint,axis_v03,84.5216
midpoint,axis_v03,6.5818
midpoint,axis_v03,89.6369
midpoint,axis_v03,15.3376
midpoint,axis_v03,4.7983
midpoint,axis_v03,83.4866
midpoint,axis_v03,84.3005
midpoint,axis_v03,40.0128
midpoint,axis_v03,70.4508
midpoint,axis_v03,50.2625
midpoint,axis_v03,56.7009
midpoint,axis_v03,70.5334
midpoint,axis_v03,41.5552
midpoint,axis_v03,19.8095
midpoint,axis_v03,14.3796
midpoint,axis_v03,66.2046
midpoint,axis_v03,9.8422
midpoint,axis_v03,10.9945
midpoint,axis_v03,83.4147
midpoint,axis_v03,6.1334
midpoint,axis_v03,85.0174
midpoint,axis_v03,12.3017
midpoint,axis_v03,89.9999
midpoint,axis_v03,2.7182
midpoint,axis_v03,23.1694
midpoint,axis_v03,10.4498
midpoint,axis_v03,48.3048
midpoint,axis_v03,76.8151
midpoint,axis_v03,42.949
midpoint,axis_v03,71.0726
midpoint,axis_v03,32.9508
midpoint,axis_v03,33.6832
midpoint,axis_v03,55.0654
midpoint,axis_v03,69.9415
midpoint,axis_v03,83.8714
midpoint,axis_v03,64.1475
midpoint,axis_v03,44.92
midpoint,axis_v03,75.9248
midpoint,axis_v03,78.2755
midpoint,axis_v03,88.9192
midpoint,axis_v03,4.826
midpoint,axis_v03,4.2046
midpoint,axis_v03,36.207
midpoint,axis_v03,10.2971
midpoint,axis_v03,81.0232
midpoint,axis_v03,9.3438
midpoint,axis_v03,34.2963
midpoint,axis_v03,20.9503
midpoint,axis_v03,88.6876
midpoint,axis_v03,85.1143
midpoint,axis_v03,8.2355
midpoint,axis_v03,16.3873
midpoint,axis_v03,17.4701
midpoint,axis_v03,21.1059
midpoint,axis_v03,69.0902
midpoint,axis_v03,8.4788
midpoint,axis_v03,87.747
midpoint,axis_v03,9.0356
midpoint,axis_v03,87.1445
midpoint,axis_v03,6.4893
midpoint,axis_v03,52.6161
midpoint,axis_v03,80.7953
midpoint,axis_v03,54.4149
midpoint,axis_v03,36.625
midpoint,axis_v03,13.412
midpoint,axis_v03,80.4758
midpoint,axis_v03,81.8284
midpoint,axis_v03,83.508
midpoint,axis_v03,82.2163
midpoint,axis_v03,89.9232
midpoint,axis_v03,83.5244
midpoint,axis_v03,87.6068
midpoint,axis_v03,87.1863
midpoint,axis_v03,27.7359
midpoint,axis_v03,79.8932
midpoint,axis_v03,34.8438
midpoint,axis_v03,80.1013
midpoint,axis_v03,84.7329
midpoint,axis_v03,14.9381
midpoint,axis_v03,51.8921
midpoint,axis_v03,18.3172
midpoint,axis_v03,11.5831
midpoint,axis_v03,7.9148
midpoint,axis_v03,32.3402
midpoint,axis_v03,86.1187
midpoint,axis_v03,6.9945
midpoint,axis_v03,36.7606
midpoint,axis_v03,4.9235
midpoint,axis_v03,19.4451
midpoint,axis_v03,34.9591
midpoint,axis_v03,83.1032
midpoint,axis_v03,64.1049
midpoint,axis_v03,72.7863
midpoint,axis_v03,15.331
midpoint,axis_v03,22.7144
midpoint,axis_v03,49.2294
midpoint,axis_v03,53.7212
midpoint,axis_v03,86.8066
midpoint,axis_v03,89.3818
midpoint,axis_v03,85.7391
midpoint,axis_v03,30.5933
midpoint,axis_v03,85.4845
midpoint,axis_v03,8.451
midpoint,axis_v03,75.9493
midpoint,axis_v03,81.4252
midpoint,axis_v03,18.3518
midpoint,axis_v03,1.6349
midpoint,axis_v03,6.2423
midpoint,axis_v03,3.0556
midpoint,axis_v03,36.1692
midpoint,axis_v03,37.1613
midpoint,axis_v03,86.4019
midpoint,axis_v03,81.0898
midpoint,axis_v03,38.4322
midpoint,axis_v03,76.8736
midpoint,axis_v03,87.4922
midpoint,axis_v03,69.6937
midpoint,axis_v03,81.7807
midpoint,axis_v03,79.566
midpoint,axis_v03,34.2007
midpoint,axis_v03,56.6356
midpoint,axis_v03,81.5826
midpoint,axis_v03,3.5902
midpoint,axis_v03,3.3244
midpoint,axis_v03,76.9831
midpoint,axis_v03,87.7073
midpoint,axis_v03,49.8459
midpoint,axis_v03,81.4934
midpoint,axis_v03,19.4388
midpoint,axis_v03,89.1478
midpoint,axis_v03,75.9408
midpoint,axis_v03,64.9094
midpoint,axis_v03,86.6461
midpoint,axis_v03,20.9327
midpoint,axis_v03,18.1532
midpoint,axis_v03,36.6183
midpoint,axis_v03,75.1453
midpoint,axis_v03,52.972
midpoint,axis_v03,8.563
midpoint,axis_v03,68.7091
midpoint,axis_v03,37.8848
midpoint,axis_v03,5.4896
midpoint,axis_v03,18.4216
midpoint,axis_v03,18.2564
midpoint,axis_v03,31.7735
midpoint,axis_v03,2.9079
midpoint,axis_v03,84.0084
midpoint,axis_v03,17.5672
midpoint,axis_v03,77.9507
midpoint,axis_v03,89.4923
midpoint,axis_v03,84.2052
midpoint,axis_v03,19.9044
midpoint,axis_v03,89.2917
midpoint,axis_v03,82.4989
midpoint,axis_v03,21.2523
midpoint,axis_v03,64.28
midpoint,axis_v03,14.9331
midpoint,axis_v03,9.0357
midpoint,axis_v03,39.0934
midpoint,axis_v03,6.8822
midpoint,axis_v03,62.7636
midpoint,axis_v03,81.0021
midpoint,axis_v03,22.7306
midpoint,axis_v03,5.3136
midpoint,axis_v03,11.2818
midpoint,axis_v03,77.4949
midpoint,axis_v03,27.9393
midpoint,axis_v03,83.7072
midpoint,axis_v03,5.3627
midpoint,axis_v03,47.0971
midpoint,axis_v03,67.8631
midpoint,axis_v03,13.7489
midpoint,axis_v03,13.4427
midpoint,axis_v03,84.9566
midpoint,axis_v03,8.3245
midpoint,axis_v03,88.9317
midpoint,axis_v03,9.3047
midpoint,axis_v03,18.5566
midpoint,axis_v03,8.436
midpoint,axis_v03,88.6027
midpoint,axis_v03,87.5669
midpoint,axis_v03,23.9077
midpoint,axis_v03,11.4161
midpoint,axis_v03,2.2246
midpoint,axis_v03,72.0149
midpoint,axis_v03,4.0196
midpoint,axis_v03,24.7
midpoint,axis_v03,1.2412
midpoint,axis_v03,86.3048
midpoint,axis_v03,19.6166
midpoint,axis_v03,10.665
midpoint,axis_v03,88.8993
midpoint,axis_v03,57.6648
midpoint,axis_v03,4.7566
